,Class
139222,0
204411,0
200397,0
41890,0
265548,0
169141,0
140123,0
57913,0
117562,0
269872,0
63912,0
52723,0
33272,0
238521,0
25831,0
215462,0
22351,0
5558,0
272105,0
272211,0
67620,0
242749,0
277400,0
116898,0
139155,0
110188,0
180487,0
101466,0
244948,0
139923,0
167804,0
1962,0
203608,0
76653,0
98150,0
88360,0
139327,0
254078,0
113037,0
260768,0
78926,0
113749,0
161429,0
52706,0
246013,0
142068,0
171426,0
276931,0
81934,0
237900,0
142021,0
44915,0
209414,0
200642,0
268171,0
135971,0
50101,0
172134,0
130578,0
55624,0
63681,0
191068,0
251949,0
149429,0
99243,0
96701,0
80178,0
54687,0
272173,0
101023,0
226454,0
14383,0
192001,0
133533,0
63576,0
189869,0
43646,0
117833,0
32842,0
74798,0
84680,0
141157,0
150911,0
145671,0
23360,0
62365,0
154943,0
34823,0
60925,0
88270,0
161569,0
225777,0
251966,0
166138,0
123,0
135879,0
175723,0
234718,0
177064,0
91805,0
278969,0
166013,0
267722,0
200693,0
121100,0
102036,0
184688,0
190799,0
224222,0
262162,0
262812,0
222461,0
11022,0
183271,0
153540,0
180807,0
123911,0
30588,0
254731,0
76857,0
33918,0
150997,0
201884,0
151457,0
28685,0
115207,0
127789,0
170718,0
23748,0
132834,0
82789,0
125075,0
11888,0
194723,0
22057,0
139688,0
107113,0
119842,0
28260,0
58300,0
218443,0
75715,0
267255,0
268802,0
29121,0
237861,0
155475,0
185772,0
222800,0
87048,0
90508,0
263721,0
143031,0
242932,0
240589,0
141601,0
280636,0
166998,0
46480,0
94889,0
119969,0
250735,0
245513,0
236116,0
251348,0
59165,0
2375,0
38307,0
41703,0
173432,0
270989,0
236357,0
132854,0
181709,0
110819,0
74809,0
249915,0
230536,0
137539,0
238997,0
126165,0
117620,0
92901,0
152369,0
139391,0
73801,0
223613,0
236602,0
262290,0
267996,0
48549,0
239844,0
180683,0
66563,0
270553,0
176331,0
121986,0
186538,0
163714,0
149284,0
195569,0
247246,0
76817,0
13363,0
19669,0
94988,0
25454,0
276201,0
84416,0
113110,0
51081,0
234427,0
247436,0
128556,0
125236,0
137093,0
200331,0
40352,0
51735,0
96914,0
172981,0
39931,0
173344,0
214314,0
234588,0
41501,0
232203,0
140106,0
153577,0
4770,0
103058,0
163680,0
33571,0
29814,0
232254,0
111200,0
66062,0
133966,0
18874,0
266181,0
124871,0
200011,0
210364,0
265370,0
185904,0
75752,0
52316,0
217383,0
138979,0
259065,0
105049,0
278978,0
200957,0
31671,0
48894,0
123235,0
42787,0
224798,0
7003,0
191564,0
83688,0
106519,0
15847,0
5955,0
249272,0
112663,0
243969,0
270516,0
173138,0
84002,0
149510,0
132640,0
272050,0
241333,0
113167,0
116353,0
24907,0
2654,0
262095,0
92381,0
218045,0
107135,0
117573,0
159798,0
154508,0
175840,0
42671,0
256174,0
68697,0
215106,0
129377,0
280754,0
200084,0
143427,0
150711,0
46003,0
67691,0
242468,0
86224,0
90418,0
208263,0
32460,0
241303,0
202025,0
226190,0
119984,0
104785,0
130440,0
71397,0
188068,0
59988,0
185932,0
85036,0
135684,0
217894,0
205030,0
80475,0
139580,0
5893,0
217881,0
215987,0
179562,0
237586,0
189277,0
236312,0
267079,0
133090,0
155254,0
148024,0
144786,0
20810,0
95251,0
67994,0
103584,0
84415,0
122069,0
103998,0
195071,0
211827,0
65730,0
197220,0
72651,0
7107,0
164614,0
53924,0
126936,0
280627,0
216395,0
276302,0
154741,0
154998,0
210349,0
27232,0
115578,0
67700,0
71085,0
213677,0
188415,0
215942,0
155440,0
165036,0
102258,0
52671,0
126480,0
237847,0
208126,0
217476,0
263617,0
97946,0
221713,0
44120,0
112154,0
40678,0
106046,0
246429,0
142846,0
94115,0
118976,0
28407,0
27917,0
60904,0
166408,0
164503,0
140957,0
206688,0
280134,0
128780,0
124810,0
281015,0
114558,0
74377,0
118912,0
241315,0
190584,0
109936,0
86713,0
210451,0
57628,0
68626,0
120556,0
66052,0
66993,0
22782,0
135324,0
157515,0
32741,0
227550,0
117846,0
45346,0
57664,0
183341,0
183486,0
256363,0
173269,0
3493,0
230563,0
233947,0
235858,0
44472,0
247643,0
252643,0
136749,0
108513,0
262659,0
209474,0
274445,0
271262,0
251738,0
148661,0
4665,0
82706,0
39057,0
61875,0
94104,0
64160,0
139419,0
12916,0
42087,0
245645,0
227424,0
222244,0
235691,0
32259,0
87144,0
244518,0
42242,0
81679,0
10407,0
112647,0
190691,0
211166,0
220505,0
74214,0
150074,0
147206,0
154715,0
179204,0
102824,0
242401,0
60676,0
73224,0
196757,0
4526,0
248410,0
229518,0
266001,0
117595,0
151333,0
10972,0
233042,0
256669,0
83694,0
226803,0
126581,0
137587,0
260425,0
259645,0
66581,0
115089,0
30648,0
27085,0
121347,0
13259,0
138820,0
122245,0
28218,0
1911,0
79978,0
115265,0
79598,0
1629,0
272628,0
30234,0
221273,0
115854,0
150462,0
23478,0
121513,0
51640,0
136138,0
259841,0
175846,0
31182,0
111734,0
186442,0
190574,0
163554,0
213789,0
89327,0
214941,0
169309,0
130494,0
185303,0
281159,0
4601,0
8286,0
91992,0
112774,0
124817,0
282567,0
147412,0
185555,0
281252,0
157390,0
245910,0
127252,0
141079,0
177960,0
247639,0
197749,0
144197,0
56298,0
130133,0
198774,0
82672,0
240501,0
202895,0
194856,0
15794,0
185821,0
70153,0
70,0
235955,0
160170,0
234216,0
203113,0
277019,0
40324,0
145168,0
157077,0
109904,0
121749,0
271079,0
164796,0
48072,0
57694,0
81657,0
101521,0
47898,0
257456,0
23459,0
201772,0
10482,0
234336,0
237880,0
253149,0
225050,0
79602,0
102062,0
153049,0
223677,0
64578,0
36794,0
279286,0
281853,0
202660,0
239484,0
127353,0
217046,0
86227,0
132745,0
119524,0
161766,0
119898,0
83223,0
60825,0
224969,0
72434,0
27858,0
216292,0
43325,0
135563,0
244094,0
21641,0
14581,0
236228,0
34660,0
255109,0
38262,0
56535,0
161659,0
45337,0
280469,0
43595,0
138035,0
160645,0
151730,1
86542,0
248031,0
8566,0
198450,0
218187,0
118083,0
250029,0
263174,0
277454,0
180455,0
56149,0
77128,0
283291,0
140412,0
284223,0
263287,0
267489,0
83322,0
227517,0
176078,0
270707,0
89499,0
68128,0
263251,0
6850,0
164323,0
5147,0
194143,0
137624,0
65809,0
196469,0
129131,0
180121,0
234270,0
115782,0
93512,0
119832,0
257936,0
125677,0
146573,0
221203,0
241848,0
75770,0
172906,0
110922,0
123874,0
97009,0
252562,0
81223,0
239329,0
196491,0
54537,0
246685,0
128868,0
152607,0
239576,0
159522,0
31574,0
35204,0
267092,0
246859,0
191574,0
101570,0
273736,0
130631,0
147799,0
235703,0
25287,0
113609,0
251539,0
99573,0
205217,0
45063,0
229529,0
178949,0
78585,0
77068,0
239105,0
114351,0
276919,0
225524,0
236427,0
216495,0
276440,0
280616,0
184997,0
244306,0
53359,0
101730,0
112668,0
194208,0
251802,0
30280,0
120236,0
158480,0
229452,0
118172,0
202429,0
275492,0
276325,0
31038,0
219254,0
237328,0
29389,0
245854,0
238950,0
211024,0
25737,0
226770,0
231264,0
262816,0
85463,0
74112,0
244386,0
205125,0
88167,0
26857,0
115345,0
25553,0
161045,0
263497,0
6218,0
196343,0
3709,0
75637,0
16607,0
118376,0
34254,0
113938,0
82784,0
178639,0
246304,0
99315,0
137289,0
169656,0
256145,0
284276,0
76556,0
64207,0
124652,0
114458,0
47536,0
99959,0
185706,0
156746,0
262843,0
283836,0
243869,0
200064,0
171661,0
230884,0
143183,0
227447,0
81820,0
240376,0
273443,0
34780,0
78528,0
102584,0
20007,0
113481,0
205643,0
170013,0
53058,0
58740,0
229224,0
134350,0
199862,0
172639,0
166531,0
228480,0
239436,0
104552,0
157799,0
163170,0
142898,0
80218,0
201189,0
122541,0
21564,0
12635,0
284010,0
54208,0
65490,0
20390,0
135561,0
195411,0
220697,0
198859,0
251070,0
231592,0
180119,0
197575,0
150764,0
270090,0
259609,0
61814,0
116133,0
20129,0
254908,0
215923,0
206106,0
67929,0
110059,0
94563,0
258790,0
178473,0
161708,0
34406,0
104569,0
134767,0
97120,0
194925,0
166469,0
238267,0
39810,0
68512,0
107559,0
139242,0
14194,0
94532,0
57309,0
221903,0
271190,0
78339,0
12514,0
190914,0
78302,0
178665,0
1778,0
84880,0
251251,0
196152,0
184567,0
241737,0
147572,0
174774,0
44947,0
243799,0
185737,0
57931,0
263945,0
254721,0
77431,0
283722,0
156251,0
18820,0
103708,0
186872,0
283467,0
45664,0
130468,0
220872,0
45249,0
190400,0
56415,0
39827,0
149319,0
213134,0
166348,0
283782,0
142359,0
72184,0
159875,0
1025,0
85451,0
212375,0
85885,0
47905,0
274798,0
195634,0
141176,0
217827,0
18816,0
84286,0
224730,0
148249,0
64622,0
62654,0
111240,0
57486,0
278585,0
228117,0
168700,0
3921,0
258358,0
242065,0
183332,0
232451,0
131874,0
47335,0
123845,0
37022,0
39953,0
88226,0
264234,0
53985,0
18717,0
79715,0
199219,0
123495,0
28559,0
30932,0
278788,0
121279,0
66466,0
221901,0
88421,0
108629,0
31784,0
159302,0
232516,0
31680,0
114871,0
193835,0
118305,0
225379,0
246646,0
132268,0
201677,0
238952,0
208206,0
175108,0
261626,0
126250,0
172891,0
141576,0
179748,0
278729,0
69670,0
177935,0
219644,0
236080,0
49272,0
176496,0
54268,0
71886,0
75001,0
22020,0
196864,0
129167,0
231230,0
180639,0
6252,0
239711,0
16808,0
41164,0
182565,0
169288,0
216617,0
55567,0
226211,0
172241,0
245921,0
222179,0
244836,0
204648,0
69917,0
256061,0
103152,0
43071,0
12765,0
128475,0
147303,0
103123,0
145410,0
53526,0
79546,0
140093,0
246261,0
160604,0
125372,0
60813,0
171709,0
26945,0
39307,0
272280,0
215916,0
181959,0
209768,0
39450,0
101624,0
9381,0
1505,0
5022,0
142,0
164568,0
82574,0
230919,0
90779,0
236163,0
159716,0
225977,0
230773,0
183316,0
215047,0
1211,0
259471,0
72265,0
85624,0
223878,0
82916,0
86364,0
260616,0
134086,0
209587,0
96352,0
114912,0
243668,0
252245,0
126585,0
266472,0
169690,0
216403,0
120237,0
28600,0
170278,0
62028,0
208014,0
89259,0
216556,0
155433,0
260217,0
43615,0
126722,0
280865,0
153764,0
277183,0
62377,0
107619,0
228418,0
11280,0
70025,0
191518,0
149472,0
159922,0
126589,0
202645,0
211984,0
189794,0
42795,0
11479,0
263175,0
144058,0
80339,0
82476,0
68221,0
168867,0
27838,0
220031,0
184663,0
13912,0
114079,0
39619,0
45998,0
278857,0
234487,0
106161,0
84089,0
114007,0
160740,0
12283,0
122923,0
24323,0
211435,0
25818,0
105295,0
188433,0
227814,0
9937,0
18460,0
256777,0
192492,0
207186,0
24537,0
142896,0
186543,0
28347,0
42561,0
281568,0
62668,0
237253,0
153663,0
84858,0
183851,0
193588,0
44490,0
102110,0
254499,0
32950,0
122246,0
204137,0
247344,0
273866,0
28140,0
136251,0
218649,0
282990,0
140873,0
90448,0
119159,0
157539,0
268439,0
72418,0
127436,0
266894,0
259985,0
130856,0
275924,0
216017,0
182808,0
132058,0
513,0
190982,0
36726,0
91875,0
87715,0
56807,0
212237,0
232735,0
45339,0
3946,0
49895,0
220597,0
141085,0
161700,0
162423,0
77081,0
175970,0
33901,0
133133,0
12297,0
80578,0
246672,0
53334,0
131906,0
279269,0
197967,0
60834,0
118586,0
278464,0
226757,0
253389,0
103133,0
171933,0
235577,0
32987,0
191823,0
218314,0
190226,0
155300,0
276039,0
96820,0
259198,0
188543,0
153895,0
6875,0
63937,0
5706,0
275666,0
74947,0
138866,0
198480,0
150313,0
38149,0
174963,0
29049,0
114857,0
78315,0
108324,0
275973,0
238184,0
204718,0
56564,0
21286,0
185319,0
257550,0
225292,0
36961,0
147795,0
84815,0
218470,0
96407,0
2740,0
31302,0
51398,0
162849,0
34426,0
169156,0
75673,0
248321,0
128931,0
269998,0
224347,0
10139,0
26221,0
244150,0
809,0
132016,0
72922,0
201995,0
5103,0
200320,0
212882,0
2971,0
110919,0
58257,0
92430,0
138124,0
111887,0
96315,0
257132,0
77283,0
188846,0
246424,0
259377,0
84413,0
57568,0
20059,0
179839,0
12047,0
84977,0
212739,0
228597,0
12346,0
213231,0
259048,0
270023,0
53040,0
26753,0
108887,0
248122,0
24679,0
272844,0
260707,0
76601,0
185689,0
128766,0
128893,0
113757,0
222579,0
64994,0
112256,0
134605,0
192283,0
186642,0
80082,0
82408,0
64545,0
18522,0
115725,0
218434,0
13783,0
68559,0
280531,0
192818,0
278849,0
180183,0
48234,0
2482,0
221653,0
279293,0
113173,0
250411,0
204593,0
198018,0
234800,0
104022,0
217967,0
59477,0
53124,0
59659,0
208063,0
7325,0
7395,0
197717,0
113213,0
169313,0
150503,0
254509,0
90376,0
186375,0
221527,0
194536,0
133459,0
109534,0
194204,0
250856,0
31316,0
25434,0
99718,0
137547,0
236442,0
172699,0
279916,0
2464,0
180320,0
97545,0
6744,0
265196,0
70755,0
161132,0
117751,0
125692,0
166956,0
131679,0
253991,0
154277,0
100833,0
135748,0
233456,0
36641,0
282965,0
35458,0
111941,0
268260,0
37492,0
158038,0
163343,0
224694,0
150530,0
206966,0
281739,0
125405,0
129559,0
19617,0
155008,0
14806,0
266004,0
124806,0
152701,0
7470,0
26590,0
91292,0
136380,0
180348,0
256455,0
38183,0
55711,0
232123,0
166065,0
40379,0
100250,0
82759,0
133197,0
253141,0
280733,0
6616,0
162547,0
111655,0
60826,0
170481,0
13324,0
11339,0
278986,0
283590,0
276231,0
60138,0
280585,0
277024,0
284236,0
244529,0
113250,0
70535,0
172043,0
66079,0
76728,0
126703,0
117587,0
169622,0
171344,0
175171,0
221592,0
99674,0
228161,0
278180,0
92392,0
181929,0
48797,0
22628,0
230377,0
210213,0
30019,0
130365,0
148875,0
228740,0
94178,0
160392,0
153602,0
205478,0
237279,0
257641,0
120716,0
56475,0
43094,0
60455,0
36805,0
190818,0
247595,0
46649,0
275759,0
119545,0
5990,0
102443,1
270626,0
156339,0
214133,0
245796,0
221601,0
127255,0
165513,0
74597,0
43073,0
52402,0
73668,0
124437,0
112890,0
195908,0
138606,0
196177,0
180810,0
59731,0
107755,0
217021,0
188647,0
78553,0
82555,0
24659,0
173558,0
70416,0
133403,0
233712,0
99084,0
229977,0
279954,0
262590,0
196139,0
125423,0
15131,0
54122,0
166110,0
244248,0
224140,0
6946,0
191658,0
284205,0
228858,0
211319,0
37226,0
45044,0
207498,0
121776,0
81510,0
244333,1
106346,0
268506,0
250232,0
211548,0
115183,0
137427,0
42539,0
185223,0
96999,0
273247,0
233942,0
270067,0
156377,0
35223,0
105361,0
76428,0
53357,0
268824,0
145330,0
120057,0
146646,0
141946,0
116765,0
165108,0
41794,0
185260,0
227092,0
52283,0
145607,0
189398,0
26334,0
111419,0
279646,0
174931,0
71833,0
251580,0
87086,0
59375,0
149959,0
230022,0
244489,0
4081,0
186420,0
30988,0
250727,0
274804,0
231138,0
218886,0
93599,0
233318,0
58356,0
95480,0
284395,0
114440,0
91508,0
204369,0
108206,0
89328,0
115630,0
107756,0
71515,0
242551,0
81209,0
97314,0
232519,0
232579,0
240738,0
277449,0
14339,0
202325,0
203457,0
231551,0
130367,0
280705,0
5404,0
228595,0
259447,0
48140,0
277223,0
159040,0
39539,0
146263,0
265935,0
277549,0
260793,0
28189,0
162389,0
239559,0
27727,0
217974,0
76575,0
254865,0
250459,0
167851,0
282246,0
143145,0
80441,0
36300,0
177365,0
32517,0
216948,0
221174,0
131853,0
28841,0
141992,0
128162,0
43511,0
220093,0
102846,0
176265,0
248900,0
204101,0
17466,0
92797,0
23239,0
148368,0
171980,0
10144,0
268237,0
78432,0
27735,0
40840,0
42492,0
117392,0
210701,0
245242,0
121892,0
56505,0
64661,0
218222,0
264316,0
171758,0
207413,0
12382,0
58021,0
200058,0
222450,0
83623,0
115512,0
89066,0
270061,0
101825,0
276954,0
280394,0
78934,0
173110,0
98139,0
58366,0
182553,0
216282,0
213095,0
253826,0
69749,0
139367,0
212428,0
2907,0
198556,0
4501,0
265852,0
44995,0
3240,0
237645,0
131334,0
178092,0
283451,0
228096,0
273249,0
204045,0
93224,0
219360,0
3719,0
148819,0
147941,0
159088,0
262404,0
159228,0
61607,0
163424,0
256583,0
150545,0
18858,0
68448,0
260363,0
31012,0
110743,0
139919,0
183766,0
232940,0
95282,0
159146,0
247215,0
239995,0
186490,0
69626,0
155805,0
185188,0
263627,0
183448,0
186137,0
149470,0
109439,0
159963,0
163888,0
282263,0
133750,0
211743,0
13426,0
155253,0
41002,0
263702,0
86999,0
119759,0
234789,0
94440,0
126644,0
62434,0
72323,0
183647,0
11421,0
103289,0
148075,0
232560,0
61527,0
268932,0
107687,0
257265,0
41595,0
46398,0
11417,0
102610,0
35226,0
120343,0
46332,0
104059,0
57982,0
154379,0
165174,0
249219,0
157067,0
39822,0
254968,0
123302,0
99356,0
198178,0
123356,0
118938,0
33811,0
254230,0
88429,0
264406,0
31543,0
155357,0
83142,0
98386,0
42547,0
209150,0
55289,0
49238,0
5002,0
5798,0
66288,0
64679,0
177685,0
129202,0
23114,0
241590,0
139843,0
77814,0
103066,0
182536,0
25679,0
145043,0
254597,0
124513,0
237597,0
73722,0
104598,0
50588,0
103155,0
16286,0
203651,0
43482,0
189207,0
36164,0
42304,0
134692,0
92065,0
72912,0
73194,0
236483,0
121828,0
237774,0
270402,0
24812,0
81359,0
230728,0
21900,0
90175,0
267629,0
251870,0
19424,0
173698,0
174229,0
102926,0
111690,1
56792,0
97248,0
252732,0
67183,0
238189,0
121237,0
152775,0
237581,0
84501,0
248005,0
146952,0
218503,0
125284,0
190500,0
114806,0
214551,0
267659,0
165620,0
75274,0
63122,0
207762,0
97094,0
96286,0
132563,0
57558,0
237610,0
88763,0
5223,0
77012,0
143897,0
154738,0
274182,0
232432,0
222657,0
152223,1
182253,0
126587,0
216734,0
73552,0
228841,0
35830,0
62181,0
100710,0
16853,0
201437,0
18640,0
217402,0
58737,0
98024,0
208122,0
138022,0
237668,0
6107,0
37370,0
23745,0
278659,0
31459,0
118689,0
214929,0
113348,0
65666,0
227463,0
137891,0
261929,0
201791,0
5651,0
73666,0
206670,0
88001,0
76390,0
224976,0
268956,0
41799,0
125406,0
12327,0
182986,0
57197,0
50055,0
48976,0
175742,0
14522,0
22922,0
126640,0
277284,0
131625,0
92649,0
266372,0
239352,0
213527,0
15512,0
115356,0
18088,0
183711,0
52580,0
78842,0
202181,0
209649,0
269481,0
46251,0
26235,0
229433,0
85631,0
278914,0
279940,0
111373,0
129409,0
28811,0
176574,0
224304,0
106221,0
267022,0
56595,0
56146,0
155699,0
165776,0
174545,0
51110,0
114752,0
25537,0
131508,0
63647,0
276588,0
268873,0
80607,0
90893,0
170669,0
264454,0
222827,0
75467,0
14617,0
167106,0
212141,0
253001,0
53649,0
29755,0
137497,0
238878,0
174086,0
187032,0
108412,0
251468,0
31029,0
93056,0
265766,0
166581,0
132513,0
94724,0
43234,0
223932,0
83007,0
38955,0
281545,0
276271,0
236196,0
20617,0
24764,0
252265,0
25714,0
208564,0
82393,0
271873,0
258061,0
101434,0
147623,0
103712,0
208661,0
57463,0
84464,0
230204,0
200804,0
166018,0
238330,0
47583,0
224346,0
275209,0
283740,0
252394,0
33943,0
149727,0
85722,0
38755,0
257220,0
239740,0
9497,0
159144,0
135888,0
45220,0
113434,0
180589,0
89721,0
277405,0
50475,0
91427,0
125465,0
282499,0
114472,0
69297,0
28096,0
84278,0
256002,0
280263,0
229759,0
153243,0
213162,0
179472,0
143593,0
275990,0
87627,0
155660,0
14345,0
262891,0
223977,0
281937,0
131115,0
6238,0
74340,0
24070,0
175581,0
186643,0
205555,0
253022,0
249277,0
83823,0
166795,0
251008,0
51733,0
68685,0
265605,0
182956,0
118713,0
147480,0
130326,0
172958,0
76766,0
223296,0
96329,0
199042,0
42268,0
93475,0
18959,0
197202,0
39390,0
167332,0
53777,0
15110,0
148045,0
71701,0
102372,0
157046,0
159421,0
250380,0
231481,0
91479,0
120350,0
204387,0
73553,0
158921,0
41387,0
59800,0
209813,0
128701,0
215790,0
262320,0
94762,0
25659,0
82495,0
133792,0
275006,0
83482,0
53195,0
57816,0
10171,0
254001,0
114651,0
163240,0
89480,0
94591,0
154116,0
203053,0
4679,0
103125,0
284352,0
99279,0
278984,0
179640,0
141897,0
55418,0
4731,0
137605,0
163665,0
4141,0
267648,0
214348,0
68220,0
241951,0
120361,0
132991,0
79015,0
248448,0
272289,0
99476,0
18536,0
131162,0
34351,0
12250,0
98946,0
121487,0
148557,0
171132,0
6718,0
187041,0
63465,0
229256,0
166699,0
88510,0
163447,0
94042,0
216102,0
177701,0
58331,0
156455,0
13359,0
42565,0
140330,0
38315,0
178651,0
89149,0
249427,0
202618,0
252350,0
151093,0
240170,0
258569,0
5619,0
249242,0
54960,0
8433,0
93797,0
167290,0
234793,0
48690,0
277933,0
185966,0
185438,0
143127,0
221642,0
70131,0
122707,0
36493,0
267362,0
24919,0
42695,0
101417,0
185611,0
98366,0
44622,0
162841,0
30131,0
50919,0
275418,0
34488,0
235047,0
25867,0
138574,0
245748,0
131139,0
171864,0
113080,0
35679,0
228654,0
279753,0
17213,0
122356,0
48085,0
194787,0
74189,0
13666,0
55124,0
145567,0
38144,0
224233,0
68489,0
200863,0
251100,0
220123,0
15927,0
172721,0
170571,0
156210,0
144612,0
268720,0
159997,0
213066,0
41513,0
236076,0
47643,0
113383,0
251145,0
182332,0
235462,0
128867,0
19284,0
217774,0
15053,0
109886,0
238552,0
116674,0
112058,0
116874,0
259108,0
264114,0
60017,0
203128,0
37330,0
223971,0
167316,0
276715,0
213077,0
163383,0
136291,0
63600,0
100118,0
187564,0
101937,0
105225,0
146786,0
136052,0
218856,0
255917,0
38245,0
175850,0
6903,1
270724,0
179382,0
54857,0
64029,0
280718,0
103555,0
181167,0
210910,0
67317,0
150244,0
175964,0
278980,0
187362,0
170530,0
46938,0
106223,0
170183,0
19647,0
272124,0
63558,0
49846,0
32164,0
47409,0
1700,0
8613,0
134280,0
155420,0
274076,0
186849,0
279062,0
173983,0
247478,0
26466,0
21609,0
157718,0
139631,0
26518,0
243011,0
163807,0
67461,0
7820,0
76381,0
69470,0
201924,0
171225,0
82633,0
141410,0
163908,0
179392,0
40437,0
19357,0
2307,0
161996,0
125454,0
47058,0
98860,0
77188,0
218119,0
177444,0
232639,0
153321,0
94494,0
165694,0
256233,0
42002,0
122726,0
76168,0
108202,0
261237,0
133439,0
110769,0
104933,0
116788,0
169431,0
84497,0
235540,0
177310,0
38387,0
198034,0
179395,0
179592,0
244038,0
62770,0
15170,0
125146,0
276864,1
191909,0
243000,0
156652,0
115603,0
82636,0
199896,1
137787,0
100288,0
113750,0
124378,0
33514,0
98610,0
119016,0
247885,0
131715,0
180209,0
246766,0
149605,0
196842,0
238854,0
45715,0
5526,0
175677,0
284057,0
111666,0
281603,0
122852,0
172506,0
150934,0
174972,0
7578,0
38625,0
265917,0
232685,0
75865,0
20112,0
211941,0
71204,0
137835,0
56452,0
251840,0
200139,0
173610,0
240050,0
192663,0
264402,0
96561,0
164433,0
99986,0
76002,0
232557,0
34853,0
61454,0
5758,0
182912,0
222509,0
205593,0
58367,0
423,0
100192,0
226415,0
122051,0
19408,0
173069,0
243949,0
46800,0
279854,0
35893,0
130156,0
79354,0
203283,0
283257,0
85372,0
82290,0
75282,0
274140,0
91735,0
238763,0
43326,0
83316,0
139104,0
236178,0
8215,0
36525,0
23995,0
235735,0
65008,0
228618,0
155547,0
266682,0
225757,0
19048,0
206584,0
189572,0
153332,0
181783,0
42629,0
110354,0
43343,0
71689,0
160827,0
82723,0
31061,0
112953,0
255529,0
262765,0
182281,0
174622,0
217690,0
44602,0
120274,0
10948,0
87481,0
94060,0
61371,0
122358,0
75906,0
101134,0
202853,0
228523,0
102631,0
187425,0
14377,0
83989,0
152556,0
132562,0
150213,0
65991,0
10462,0
96606,0
253712,0
230771,0
227163,0
206868,0
12989,0
162514,0
91096,0
18094,0
248036,0
283168,0
